3052225,-3,197,CLT,ATL
3051759,1,197,CLT,ATL
3051150,-4,197,CLT,ATL
3060800,-3,197,CLT,ATL
3060925,-1,197,CLT,ATL
3061310,4,197,CLT,ATL
3062011,59,197,CLT,ATL
3061600,16,197,CLT,ATL
3062225,92,197,CLT,ATL
3061759,14,197,CLT,ATL
3061150,41,197,CLT,ATL
3070800,-4,197,CLT,ATL
3070925,28,197,CLT,ATL
3071310,0,197,CLT,ATL
3072011,-2,197,CLT,ATL
3071600,10,197,CLT,ATL
3072225,-4,197,CLT,ATL
3071759,1,197,CLT,ATL
3071150,-4,197,CLT,ATL
3080800,-7,197,CLT,ATL
3080925,-4,197,CLT,ATL
3081310,-2,197,CLT,ATL
3082011,-2,197,CLT,ATL
3082225,12,197,CLT,ATL
3081150,-5,197,CLT,ATL
3090800,-6,197,CLT,ATL
3091310,-6,197,CLT,ATL
3092011,35,197,CLT,ATL
3090925,-4,197,CLT,ATL
3091600,-3,197,CLT,ATL
3092225,-4,197,CLT,ATL
3091759,-2,197,CLT,ATL
3091150,52,197,CLT,ATL
3100800,-5,197,CLT,ATL
3100925,-3,197,CLT,ATL
3101310,-3,197,CLT,ATL
3102011,-2,197,CLT,ATL
3101600,-2,197,CLT,ATL
3102225,-4,197,CLT,ATL
3101759,-6,197,CLT,ATL
3101150,-5,197,CLT,ATL
3110800,-5,197,CLT,ATL
3110925,-7,197,CLT,ATL
3111310,-7,197,CLT,ATL
3112011,-5,197,CLT,ATL
3111600,-4,197,CLT,ATL
3112225,-8,197,CLT,ATL
3111759,0,197,CLT,ATL
3111150,0,197,CLT,ATL
3120800,-5,197,CLT,ATL
3120925,0,197,CLT,ATL
3121310,-4,197,CLT,ATL
3122011,11,197,CLT,ATL
3121600,-1,197,CLT,ATL
3122225,5,197,CLT,ATL
3121759,-5,197,CLT,ATL
3121150,-4,197,CLT,ATL
3130800,-3,197,CLT,ATL
3130925,-2,197,CLT,ATL
3131310,-3,197,CLT,ATL
3132011,-1,197,CLT,ATL
3131600,59,197,CLT,ATL
3132225,-2,197,CLT,ATL
3131759,16,197,CLT,ATL
3131150,192,197,CLT,ATL
3140800,-6,197,CLT,ATL
3140925,-2,197,CLT,ATL
3141310,13,197,CLT,ATL
