1021738,54,599,IAH,ATL
1020705,2,599,IAH,ATL
1021800,10,599,IAH,ATL
1021915,15,599,IAH,ATL
1021410,46,599,IAH,ATL
1020600,-1,599,IAH,ATL
1021131,97,599,IAH,ATL
1020728,10,599,IAH,ATL
1030839,4,599,IAH,ATL
1031055,-3,599,IAH,ATL
1031940,-2,599,IAH,ATL
1031435,0,599,IAH,ATL
1031738,15,599,IAH,ATL
1030705,-2,599,IAH,ATL
1031810,19,599,IAH,ATL
1031915,6,599,IAH,ATL
1031358,-1,599,IAH,ATL
1030600,-4,599,IAH,ATL
1031131,-5,599,IAH,ATL
1030728,1,599,IAH,ATL
1040832,5,599,IAH,ATL
1040728,0,599,IAH,ATL
1041940,10,599,IAH,ATL
1041101,0,599,IAH,ATL
1040705,0,599,IAH,ATL
1041800,-4,599,IAH,ATL
1041915,44,599,IAH,ATL
1040600,0,599,IAH,ATL
1041131,0,599,IAH,ATL
1051055,5,599,IAH,ATL
1050728,145,599,IAH,ATL
1051940,184,599,IAH,ATL
1051738,114,599,IAH,ATL
1050705,-2,599,IAH,ATL
1051800,74,599,IAH,ATL
1051915,53,599,IAH,ATL
1051358,-8,599,IAH,ATL
1050600,-1,599,IAH,ATL
1051131,63,599,IAH,ATL
1060839,89,599,IAH,ATL
1061055,240,599,IAH,ATL
1061940,0,599,IAH,ATL
1061435,230,599,IAH,ATL
1061738,93,599,IAH,ATL
1061800,90,599,IAH,ATL
1060600,0,599,IAH,ATL
1060728,13,599,IAH,ATL
1071531,85,599,IAH,ATL
1071339,8,599,IAH,ATL
1071747,53,599,IAH,ATL
1070600,0,599,IAH,ATL
1070848,18,599,IAH,ATL
1081531,-5,599,IAH,ATL
1081857,9,599,IAH,ATL
1080710,12,599,IAH,ATL
1081747,38,599,IAH,ATL
1081339,52,599,IAH,ATL
1081800,0,599,IAH,ATL
1080600,0,599,IAH,ATL
1090710,-1,599,IAH,ATL
1091339,-1,599,IAH,ATL
1091051,-3,599,IAH,ATL
1091531,0,599,IAH,ATL
1091857,36,599,IAH,ATL
1091747,34,599,IAH,ATL
1091800,-9,599,IAH,ATL
