1010755,-2,1644,SAN,ATL
1011104,-3,1644,SAN,ATL
1012247,-6,1644,SAN,ATL
1011345,-6,1644,SAN,ATL
1020645,-4,1644,SAN,ATL
1020755,-2,1644,SAN,ATL
1021104,-5,1644,SAN,ATL
1022247,156,1644,SAN,ATL
1021345,-8,1644,SAN,ATL
1030645,427,1644,SAN,ATL
1030755,-4,1644,SAN,ATL
1031104,-5,1644,SAN,ATL
1032247,-1,1644,SAN,ATL
1031345,-3,1644,SAN,ATL
1040645,13,1644,SAN,ATL
1040755,0,1644,SAN,ATL
1041104,-2,1644,SAN,ATL
1042247,85,1644,SAN,ATL
1050645,1,1644,SAN,ATL
1050755,-2,1644,SAN,ATL
1051104,38,1644,SAN,ATL
1052247,-2,1644,SAN,ATL
1051345,29,1644,SAN,ATL
1060645,2,1644,SAN,ATL
1060750,-1,1644,SAN,ATL
1061115,17,1644,SAN,ATL
1062250,-4,1644,SAN,ATL
1061350,11,1644,SAN,ATL
1070645,0,1644,SAN,ATL
1070750,-2,1644,SAN,ATL
1071115,11,1644,SAN,ATL
1071350,72,1644,SAN,ATL
1080645,-4,1644,SAN,ATL
1080750,-1,1644,SAN,ATL
1081115,-5,1644,SAN,ATL
1081350,11,1644,SAN,ATL
1090645,0,1644,SAN,ATL
1090750,-2,1644,SAN,ATL
1091115,0,1644,SAN,ATL
1092250,-6,1644,SAN,ATL
1091350,0,1644,SAN,ATL
1100645,-3,1644,SAN,ATL
1100750,-5,1644,SAN,ATL
1101115,-3,1644,SAN,ATL
1102250,-5,1644,SAN,ATL
1101350,0,1644,SAN,ATL
1110645,-7,1644,SAN,ATL
1110750,-6,1644,SAN,ATL
1111115,-1,1644,SAN,ATL
1111350,-6,1644,SAN,ATL
1120645,0,1644,SAN,ATL
1120750,121,1644,SAN,ATL
1121115,-3,1644,SAN,ATL
1122250,4,1644,SAN,ATL
1121350,0,1644,SAN,ATL
1130645,-3,1644,SAN,ATL
1130750,-1,1644,SAN,ATL
1131115,-2,1644,SAN,ATL
1132250,-6,1644,SAN,ATL
1131350,0,1644,SAN,ATL
1140645,-2,1644,SAN,ATL
1140750,6,1644,SAN,ATL
1141115,3,1644,SAN,ATL
1141350,3,1644,SAN,ATL
1150645,-1,1644,SAN,ATL
1150750,-1,1644,SAN,ATL
1151115,0,1644,SAN,ATL
1151350,-7,1644,SAN,ATL
1160645,-1,1644,SAN,ATL
1160750,-7,1644,SAN,ATL
1161115,0,1644,SAN,ATL
1162250,-2,1644,SAN,ATL
1161350,1,1644,SAN,ATL
1170645,2,1644,SAN,ATL
1170750,-4,1644,SAN,ATL
1171115,5,1644,SAN,ATL
1172250,-9,1644,SAN,ATL
1171350,0,1644,SAN,ATL
1180645,-1,1644,SAN,ATL
1180750,-1,1644,SAN,ATL
1181115,-7,1644,SAN,ATL
1181350,-2,1644,SAN,ATL
1190645,-1,1644,SAN,ATL
1190750,-3,1644,SAN,ATL
1191115,-3,1644,SAN,ATL
1192250,-5,1644,SAN,ATL
1191350,-2,1644,SAN,ATL
1200645,-1,1644,SAN,ATL
1200750,-3,1644,SAN,ATL
1201115,-1,1644,SAN,ATL
1202250,-9,1644,SAN,ATL
1201350,0,1644,SAN,ATL
1210645,5,1644,SAN,ATL
1210750,-2,1644,SAN,ATL
1211115,-1,1644,SAN,ATL
1211350,-6,1644,SAN,ATL
1220645,-4,1644,SAN,ATL
1220750,-4,1644,SAN,ATL
1221115,2,1644,SAN,ATL
1221350,-4,1644,SAN,ATL
1230645,-2,1644,SAN,ATL
1230750,-1,1644,SAN,ATL
1231115,11,1644,SAN,ATL
1232250,14,1644,SAN,ATL
1231350,18,1644,SAN,ATL
1240645,0,1644,SAN,ATL
1240750,0,1644,SAN,ATL
