3011357,-3,386,SRQ,ATL
3011652,-3,386,SRQ,ATL
3010700,-3,386,SRQ,ATL
3010810,-3,386,SRQ,ATL
3011119,-1,386,SRQ,ATL
3021652,49,386,SRQ,ATL
3020700,-5,386,SRQ,ATL
3020815,-5,386,SRQ,ATL
3021119,3,386,SRQ,ATL
3021816,-1,386,SRQ,ATL
3021355,-2,386,SRQ,ATL
3031652,61,386,SRQ,ATL
3030700,-3,386,SRQ,ATL
3030815,-5,386,SRQ,ATL
3031119,-2,386,SRQ,ATL
3031816,56,386,SRQ,ATL
3031355,-3,386,SRQ,ATL
3041652,2,386,SRQ,ATL
3040700,5,386,SRQ,ATL
3040815,-2,386,SRQ,ATL
3041119,2,386,SRQ,ATL
3041816,-3,386,SRQ,ATL
3041355,17,386,SRQ,ATL
3051652,16,386,SRQ,ATL
3050700,-4,386,SRQ,ATL
3050815,-3,386,SRQ,ATL
3051119,0,386,SRQ,ATL
3051816,30,386,SRQ,ATL
3051355,10,386,SRQ,ATL
3061652,68,386,SRQ,ATL
3060700,-4,386,SRQ,ATL
3060815,-6,386,SRQ,ATL
3061119,10,386,SRQ,ATL
3061816,-4,386,SRQ,ATL
3061355,4,386,SRQ,ATL
3071652,6,386,SRQ,ATL
3070700,-4,386,SRQ,ATL
3070815,-2,386,SRQ,ATL
3071119,6,386,SRQ,ATL
3071816,3,386,SRQ,ATL
3071355,-1,386,SRQ,ATL
3081652,14,386,SRQ,ATL
3080700,-4,386,SRQ,ATL
3080816,-5,386,SRQ,ATL
3081119,21,386,SRQ,ATL
3081816,-6,386,SRQ,ATL
3081359,5,386,SRQ,ATL
3091652,36,386,SRQ,ATL
3090700,2,386,SRQ,ATL
3090815,-3,386,SRQ,ATL
3091119,-2,386,SRQ,ATL
3091816,3,386,SRQ,ATL
3091355,29,386,SRQ,ATL
3101652,4,386,SRQ,ATL
3100700,-5,386,SRQ,ATL
3100815,-5,386,SRQ,ATL
3101119,10,386,SRQ,ATL
3101816,34,386,SRQ,ATL
3101355,8,386,SRQ,ATL
3111652,26,386,SRQ,ATL
3110700,-4,386,SRQ,ATL
3110815,-3,386,SRQ,ATL
3111119,-3,386,SRQ,ATL
3111816,-5,386,SRQ,ATL
3111355,-3,386,SRQ,ATL
3121652,40,386,SRQ,ATL
3120700,-3,386,SRQ,ATL
3120815,-3,386,SRQ,ATL
3121119,-5,386,SRQ,ATL
3121816,-3,386,SRQ,ATL
3121355,-6,386,SRQ,ATL
3131652,126,386,SRQ,ATL
3130700,-4,386,SRQ,ATL
3130815,-5,386,SRQ,ATL
3131119,8,386,SRQ,ATL
3131816,2,386,SRQ,ATL
3131355,0,386,SRQ,ATL
3141652,159,386,SRQ,ATL
3140700,-4,386,SRQ,ATL
3140815,-3,386,SRQ,ATL
3141119,-4,386,SRQ,ATL
3141816,1,386,SRQ,ATL
3141355,-1,386,SRQ,ATL
3151652,-5,386,SRQ,ATL
3150700,-2,386,SRQ,ATL
3150816,-5,386,SRQ,ATL
3151119,-2,386,SRQ,ATL
3151816,-4,386,SRQ,ATL
3151359,-4,386,SRQ,ATL
3161652,61,386,SRQ,ATL
3160700,-3,386,SRQ,ATL
3160815,288,386,SRQ,ATL
3161119,2,386,SRQ,ATL
3161816,46,386,SRQ,ATL
3161355,3,386,SRQ,ATL
3171652,30,386,SRQ,ATL
3170700,-2,386,SRQ,ATL
3170815,-2,386,SRQ,ATL
3171119,20,386,SRQ,ATL
3171816,13,386,SRQ,ATL
3171355,18,386,SRQ,ATL
3181652,62,386,SRQ,ATL
3180700,-3,386,SRQ,ATL
3180815,-3,386,SRQ,ATL
3181119,13,386,SRQ,ATL
3181816,-1,386,SRQ,ATL
3181355,-1,386,SRQ,ATL
3191652,13,386,SRQ,ATL
3190700,-2,386,SRQ,ATL
3190815,-2,386,SRQ,ATL
3191119,-5,386,SRQ,ATL
3191816,-4,386,SRQ,ATL
3191355,-4,386,SRQ,ATL
3201652,8,386,SRQ,ATL
3200700,-3,386,SRQ,ATL
3200815,-5,386,SRQ,ATL
3201119,70,386,SRQ,ATL
3201816,-3,386,SRQ,ATL
3201355,-2,386,SRQ,ATL
3211652,-5,386,SRQ,ATL
3210700,-3,386,SRQ,ATL
3210815,-4,386,SRQ,ATL
3211119,-5,386,SRQ,ATL
3211816,35,386,SRQ,ATL
3211355,86,386,SRQ,ATL
3221652,5,386,SRQ,ATL
3220700,-4,386,SRQ,ATL
3220816,-4,386,SRQ,ATL
3221119,0,386,SRQ,ATL
3221816,3,386,SRQ,ATL
3221359,-5,386,SRQ,ATL
3231652,2,386,SRQ,ATL
3230700,1,386,SRQ,ATL
3230815,-3,386,SRQ,ATL
3231119,-2,386,SRQ,ATL
3231816,-4,386,SRQ,ATL
3231355,147,386,SRQ,ATL
3241652,12,386,SRQ,ATL
3240700,-3,386,SRQ,ATL
3240815,0,386,SRQ,ATL
3241119,6,386,SRQ,ATL
3241816,0,386,SRQ,ATL
3241355,-4,386,SRQ,ATL
3251652,9,386,SRQ,ATL
3250700,-4,386,SRQ,ATL
3250815,0,386,SRQ,ATL
3251119,-1,386,SRQ,ATL
3251816,9,386,SRQ,ATL
3251355,-5,386,SRQ,ATL
3261652,59,386,SRQ,ATL
