3010710,-5,662,LGA,ATL
3021100,0,662,LGA,ATL
3030600,0,662,LGA,ATL
3040600,-1,662,LGA,ATL
3050600,-5,662,LGA,ATL
3060600,0,662,LGA,ATL
3070600,-6,662,LGA,ATL
3080610,-6,662,LGA,ATL
3090850,-4,662,LGA,ATL
3100615,-6,662,LGA,ATL
3110615,-5,662,LGA,ATL
3120615,0,662,LGA,ATL
3130615,-1,662,LGA,ATL
3140615,1,662,LGA,ATL
3150610,-4,662,LGA,ATL
3160850,-6,662,LGA,ATL
3170615,-3,662,LGA,ATL
3180615,-5,662,LGA,ATL
3190615,-4,662,LGA,ATL
3200615,-5,662,LGA,ATL
3210615,-6,662,LGA,ATL
3220610,-3,662,LGA,ATL
3230850,-3,662,LGA,ATL
3240615,-6,662,LGA,ATL
3250615,-1,662,LGA,ATL
3260615,-7,662,LGA,ATL
3270615,-4,662,LGA,ATL
3280615,-3,662,LGA,ATL
3290610,-4,662,LGA,ATL
3300850,-2,662,LGA,ATL
3310615,-7,662,LGA,ATL
3010600,-4,393,LIT,ATL
3010725,-4,393,LIT,ATL
3011040,-3,393,LIT,ATL
3011600,-4,393,LIT,ATL
3011328,15,393,LIT,ATL
3021510,31,393,LIT,ATL
3020600,-3,393,LIT,ATL
3020715,-3,393,LIT,ATL
3021720,-2,393,LIT,ATL
3021146,-7,393,LIT,ATL
3020834,47,393,LIT,ATL
3031510,13,393,LIT,ATL
3030600,15,393,LIT,ATL
3030715,82,393,LIT,ATL
3031720,-2,393,LIT,ATL
3031146,-3,393,LIT,ATL
3030834,55,393,LIT,ATL
3041510,-4,393,LIT,ATL
3040600,-4,393,LIT,ATL
3040715,-2,393,LIT,ATL
3041720,-1,393,LIT,ATL
3041146,-4,393,LIT,ATL
3040834,-5,393,LIT,ATL
3051510,11,393,LIT,ATL
3050600,-5,393,LIT,ATL
3050715,-5,393,LIT,ATL
3051720,-5,393,LIT,ATL
3051146,-3,393,LIT,ATL
3050834,-3,393,LIT,ATL
3061510,20,393,LIT,ATL
3060600,-5,393,LIT,ATL
3060715,-5,393,LIT,ATL
3061720,6,393,LIT,ATL
3061146,-6,393,LIT,ATL
3060834,-2,393,LIT,ATL
3071510,67,393,LIT,ATL
3070600,-3,393,LIT,ATL
3070715,-6,393,LIT,ATL
3071720,4,393,LIT,ATL
3071146,-5,393,LIT,ATL
3070834,26,393,LIT,ATL
3081501,17,393,LIT,ATL
3080600,0,393,LIT,ATL
3080715,-3,393,LIT,ATL
3081717,-1,393,LIT,ATL
3081120,1,393,LIT,ATL
3080906,31,393,LIT,ATL
3091510,0,393,LIT,ATL
3090600,-8,393,LIT,ATL
3090715,-7,393,LIT,ATL
3091720,-4,393,LIT,ATL
3091146,-3,393,LIT,ATL
3090834,23,393,LIT,ATL
3101510,-3,393,LIT,ATL
3100600,-2,393,LIT,ATL
3100715,-5,393,LIT,ATL
3101720,-4,393,LIT,ATL
3101146,-1,393,LIT,ATL
3100834,-4,393,LIT,ATL
3111510,20,393,LIT,ATL
3110600,-5,393,LIT,ATL
3110715,-1,393,LIT,ATL
3111720,-1,393,LIT,ATL
3111146,-6,393,LIT,ATL
3110834,-1,393,LIT,ATL
3121510,8,393,LIT,ATL
3120600,36,393,LIT,ATL
3120715,2,393,LIT,ATL
3121720,-3,393,LIT,ATL
3121146,-3,393,LIT,ATL
3120834,9,393,LIT,ATL
3131510,-5,393,LIT,ATL
3130600,-7,393,LIT,ATL
3130715,-5,393,LIT,ATL
3131720,-2,393,LIT,ATL
3131146,-8,393,LIT,ATL
3130834,-4,393,LIT,ATL
3141510,-2,393,LIT,ATL
3140600,-6,393,LIT,ATL
3140715,-7,393,LIT,ATL
3141720,2,393,LIT,ATL
3141146,-2,393,LIT,ATL
3140834,-6,393,LIT,ATL
3151501,5,393,LIT,ATL
3150600,-6,393,LIT,ATL
3150715,-5,393,LIT,ATL
3151717,-3,393,LIT,ATL
3151118,-5,393,LIT,ATL
3150906,-4,393,LIT,ATL
3161510,97,393,LIT,ATL
3160600,-8,393,LIT,ATL
3160715,-2,393,LIT,ATL
3161720,7,393,LIT,ATL
3161146,-3,393,LIT,ATL
3160855,-7,393,LIT,ATL
3171510,-5,393,LIT,ATL
3170600,-5,393,LIT,ATL
3170715,-1,393,LIT,ATL
3171720,-6,393,LIT,ATL
3171146,2,393,LIT,ATL
3170855,14,393,LIT,ATL
3181510,7,393,LIT,ATL
3180600,-7,393,LIT,ATL
3180715,73,393,LIT,ATL
3181720,-5,393,LIT,ATL
3181146,-7,393,LIT,ATL
3180855,-4,393,LIT,ATL
3191510,-4,393,LIT,ATL
3190600,-4,393,LIT,ATL
3190715,-6,393,LIT,ATL
3191720,-5,393,LIT,ATL
3191146,2,393,LIT,ATL
3190855,-4,393,LIT,ATL
3201510,0,393,LIT,ATL
3200600,-6,393,LIT,ATL
3200715,-5,393,LIT,ATL
3201720,-9,393,LIT,ATL
3201146,-5,393,LIT,ATL
3200855,-6,393,LIT,ATL
3211510,-3,393,LIT,ATL
3210600,-5,393,LIT,ATL
3210715,-6,393,LIT,ATL
3211720,4,393,LIT,ATL
3211146,5,393,LIT,ATL
3210855,-6,393,LIT,ATL
3221501,-4,393,LIT,ATL
3220600,-5,393,LIT,ATL
3220715,-5,393,LIT,ATL
3221717,-7,393,LIT,ATL
3221120,-1,393,LIT,ATL
3220906,-6,393,LIT,ATL
3231510,-4,393,LIT,ATL
3230600,-2,393,LIT,ATL
3230715,-4,393,LIT,ATL
3231720,11,393,LIT,ATL
3231146,-10,393,LIT,ATL
3230855,-5,393,LIT,ATL
3241510,1,393,LIT,ATL
3240600,-1,393,LIT,ATL
3240715,-1,393,LIT,ATL
3241720,-3,393,LIT,ATL
3241146,-6,393,LIT,ATL
3240855,-4,393,LIT,ATL
3251510,1,393,LIT,ATL
3250600,-3,393,LIT,ATL
3250715,50,393,LIT,ATL
3251720,-3,393,LIT,ATL
3251146,-5,393,LIT,ATL
3250855,-3,393,LIT,ATL
3261510,-4,393,LIT,ATL
3260600,-7,393,LIT,ATL
3260715,-4,393,LIT,ATL
3261720,-6,393,LIT,ATL
3261146,-2,393,LIT,ATL
3260855,-5,393,LIT,ATL
3270600,-6,393,LIT,ATL
3270715,-7,393,LIT,ATL
3271720,-1,393,LIT,ATL
3271146,-1,393,LIT,ATL
3270855,-1,393,LIT,ATL
3281510,0,393,LIT,ATL
3280600,-1,393,LIT,ATL
3280715,17,393,LIT,ATL
3281720,3,393,LIT,ATL
3281146,-3,393,LIT,ATL
3280855,-6,393,LIT,ATL
3290600,-5,393,LIT,ATL
3290715,-8,393,LIT,ATL
3291717,-4,393,LIT,ATL
3291120,11,393,LIT,ATL
3290906,-5,393,LIT,ATL
3301510,4,393,LIT,ATL
3300600,-6,393,LIT,ATL
3300715,-2,393,LIT,ATL
3301720,-4,393,LIT,ATL
3301146,-3,393,LIT,ATL
3300855,-1,393,LIT,ATL
3311510,-3,393,LIT,ATL
3310600,-7,393,LIT,ATL
3310715,-3,393,LIT,ATL
3311720,-5,393,LIT,ATL
3311146,-3,393,LIT,ATL
3310855,-5,393,LIT,ATL
3201830,-4,393,LIT,ATL
3271520,32,393,LIT,ATL
3291520,-7,393,LIT,ATL
3010600,-2,602,MCI,ATL
3011407,-9,602,MCI,ATL
3011008,3,602,MCI,ATL
3010712,-6,602,MCI,ATL
3011235,-5,602,MCI,ATL
3011537,-4,602,MCI,ATL
3021538,-3,602,MCI,ATL
3020600,-2,602,MCI,ATL
3021358,11,602,MCI,ATL
3021010,14,602,MCI,ATL
3020825,-6,602,MCI,ATL
3021810,1,602,MCI,ATL
3021237,-6,602,MCI,ATL
3020710,-6,602,MCI,ATL
3031538,6,602,MCI,ATL
3030600,1,602,MCI,ATL
3031358,-2,602,MCI,ATL
3031012,9,602,MCI,ATL
3031810,8,602,MCI,ATL
3031237,23,602,MCI,ATL
3030825,-5,602,MCI,ATL
3030715,-1,602,MCI,ATL
3041538,-7,602,MCI,ATL
3040600,-3,602,MCI,ATL
3041345,7,602,MCI,ATL
3041012,-3,602,MCI,ATL
3041810,14,602,MCI,ATL
3040825,-2,602,MCI,ATL
3040715,-5,602,MCI,ATL
3051538,-3,602,MCI,ATL
3050600,-2,602,MCI,ATL
3051345,-3,602,MCI,ATL
3051012,-6,602,MCI,ATL
3051810,4,602,MCI,ATL
3050825,-6,602,MCI,ATL
3050715,-6,602,MCI,ATL
3061538,27,602,MCI,ATL
3060600,-2,602,MCI,ATL
3061358,26,602,MCI,ATL
3061010,144,602,MCI,ATL
3061810,61,602,MCI,ATL
3061237,-7,602,MCI,ATL
3060825,0,602,MCI,ATL
3060715,-5,602,MCI,ATL
3071538,5,602,MCI,ATL
3070600,3,602,MCI,ATL
3071358,-4,602,MCI,ATL
3071010,-3,602,MCI,ATL
3071810,111,602,MCI,ATL
3071237,6,602,MCI,ATL
3070825,-1,602,MCI,ATL
3070715,-4,602,MCI,ATL
3081541,-10,602,MCI,ATL
3080600,0,602,MCI,ATL
3080810,-3,602,MCI,ATL
3081358,-7,602,MCI,ATL
3081004,-5,602,MCI,ATL
3081237,-5,602,MCI,ATL
3080715,9,602,MCI,ATL
3091538,-4,602,MCI,ATL
3090600,-2,602,MCI,ATL
3091358,9,602,MCI,ATL
3091010,-3,602,MCI,ATL
3090825,-2,602,MCI,ATL
3091810,0,602,MCI,ATL
3091237,-6,602,MCI,ATL
3090710,-3,602,MCI,ATL
3101538,-3,602,MCI,ATL
3100600,5,602,MCI,ATL
3101358,-6,602,MCI,ATL
3101012,-6,602,MCI,ATL
3101810,-7,602,MCI,ATL
